Activity Type,Date,Favorite,Title,Distance,Calories,Time,Avg HR,Max HR,Avg Run Cadence,Max Run Cadence,Avg Pace,Best Pace,Total Ascent,Total Descent,Avg Stride Length,Avg Vertical Ratio,Avg Vertical Oscillation,Avg Ground Contact Time,Training Stress Score®,Grit,Flow,Avg. Swolf,Avg Stroke Rate,Total Reps,Min Temp,Decompression,Best Lap Time,Number of Laps,Max Temp,Moving Time,Elapsed Time,Min Elevation,Max Elevation
Running,2021-12-19 16:54:25,false,"Howard County Running","4.00","467","00:36:05","--","--","166","237","9:01","7:04","194","203","1.08","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:00:01.9","5","NaN","00:36:02","00:38:25","401","511"
Running,2021-12-18 07:32:46,false,"Howard County Running","13.17","1,536","01:51:22","--","--","168","179","8:27","6:09","402","412","1.14","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:01:30.2","14","NaN","01:51:18","01:51:26","279","510"
Running,2021-12-16 12:59:34,false,"Howard County Running","6.24","725","00:52:35","--","--","165","176","8:25","3:26","4,076","4,106","1.16","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:01:58.1","7","NaN","00:51:51","00:52:49","335","2,313"
Running,2021-12-14 06:44:47,false,"Howard County Running","5.00","584","00:41:43","--","--","165","172","8:20","5:57","203","200","1.17","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:00:01.4","6","NaN","00:41:42","00:42:02","381","511"
Running,2021-12-12 07:23:22,false,"Howard County Running","13.14","1,529","01:52:57","--","--","164","175","8:36","4:35","412","419","1.14","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:01:17","14","NaN","01:52:55","01:52:57","279","509"
Running,2021-12-10 06:53:07,false,"Howard County Running","5.25","613","00:43:59","--","--","164","172","8:22","5:45","235","232","1.17","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:02:10.4","6","NaN","00:43:59","00:52:06","383","512"
Running,2021-12-07 06:58:27,false,"Howard County Running","5.06","588","00:43:44","--","--","165","172","8:39","7:04","238","246","1.13","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:00:33.7","6","NaN","00:43:42","00:44:12","381","511"
Running,2021-12-05 07:36:26,false,"Howard County Running","12.00","1,397","01:40:29","--","--","166","177","8:22","5:32","333","366","1.16","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:00:01.8","13","NaN","01:40:26","01:40:36","285","511"
Running,2021-12-03 06:45:05,false,"Howard County Running","5.01","582","00:42:21","--","--","163","172","8:28","6:29","154","210","1.17","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:00:02.8","6","NaN","00:42:20","00:42:53","381","508"
Running,2021-12-01 19:49:29,false,"Howard County Running","5.01","582","00:42:52","--","--","160","166","8:34","3:55","267","269","1.17","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:00:02.3","6","NaN","00:42:49","00:43:06","382","510"
Running,2021-11-30 06:45:36,false,"Howard County Running","6.21","723","00:50:52","--","--","162","172","8:11","5:07","266","297","1.21","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:01:48.6","7","NaN","00:50:50","00:51:51","377","510"
Running,2021-11-28 08:39:40,false,"Howard County Running","0.28","32","00:02:31.7","--","--","162","170","9:06","7:50","--","--","1.09","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:02:31.7","1","NaN","00:02:31","00:02:31.7","416","423"
Running,2021-11-28 08:24:28,false,"Columbia Running","1.72","201","00:14:51","--","--","163","170","8:39","5:16","133","107","1.14","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:05:52.0","2","NaN","00:14:51","00:14:51","398","508"
Running,2021-11-28 07:09:50,false,"Howard County Running","9.18","1,082","01:14:15","--","--","164","173","8:05","3:34","237","279","1.21","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:01:33.2","10","NaN","01:14:13","01:14:15","290","511"
Running,2021-11-26 07:02:16,false,"Howard County Running","5.01","582","00:42:13","--","--","166","173","8:26","3:07","243","231","1.15","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:00:02.6","6","NaN","00:42:12","00:42:13","381","510"
Running,2021-11-24 16:29:27,false,"Howard County Running","6.00","701","00:50:19","--","--","163","173","8:23","7:13","235","283","1.18","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:00:01.6","7","NaN","00:50:18","00:54:08","377","510"
Running,2021-11-23 06:42:52,false,"Howard County Running","5.06","590","00:41:47","--","--","165","174","8:15","6:23","256","245","1.18","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:00:28.6","6","NaN","00:41:46","00:43:19","381","512"
Running,2021-11-21 07:28:44,false,"Howard County Running","10.01","1,171","01:22:29","--","--","167","175","8:15","5:01","365","390","1.17","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:00:01.8","11","NaN","01:22:27","01:22:39","309","510"
Running,2021-11-19 19:21:14,false,"Howard County Running","4.01","470","00:32:46","--","--","163","172","8:11","3:17","148","171","1.21","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:00:03.2","5","NaN","00:32:45","00:32:55","377","511"
Running,2021-11-17 19:41:29,false,"Howard County Running","5.01","583","00:42:40","--","--","162","170","8:31","2:37","209","251","1.17","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:00:02.6","6","NaN","00:42:39","00:42:40","377","511"
Running,2021-11-16 06:36:01,false,"Howard County Running","5.02","573","00:41:14","--","--","167","177","8:13","4:59","152","185","1.17","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:00:09.2","6","NaN","00:40:15","00:41:17","381","508"
Running,2021-11-14 19:26:44,false,"Howard County Running","7.01","821","00:58:56","--","--","165","174","8:25","5:59","272","285","1.16","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:00:02.3","8","NaN","00:58:55","00:58:56","377","509"
Running,2021-11-11 12:29:33,false,"Columbia Running","5.01","585","00:42:07","--","--","167","182","8:25","6:23","289","310","1.15","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:00:02.0","6","NaN","00:42:05","00:43:52","343","522"
Running,2021-11-10 09:54:56,false,"Columbia Running","5.15","600","00:42:49","--","--","163","177","8:19","6:48","317","333","1.19","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:01:18.3","6","NaN","00:42:47","00:43:37","343","525"
Running,2021-11-03 11:53:14,false,"Columbia Running","0.79","91","00:07:08.0","--","--","159","166","9:04","6:22","56","--","1.11","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:07:08.0","1","NaN","00:07:08","00:07:08.0","421","486"
Running,2021-11-03 11:18:40,false,"Columbia Running","4.00","469","00:34:01","--","--","164","172","8:30","5:56","109","177","1.16","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:00:01.7","5","NaN","00:34:00","00:34:19","343","483"
Running,2021-11-01 09:41:41,false,"Columbia Running","5.01","583","00:44:00","--","--","159","168","8:47","5:34","322","344","1.15","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:00:03.4","6","NaN","00:43:59","00:44:28","343","523"
Running,2021-10-28 09:40:26,false,"Columbia Running","3.05","358","00:26:52","--","--","161","172","8:48","7:23","167","210","1.13","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:00:27.2","4","NaN","00:26:51","00:27:11","342","522"
Running,2021-10-27 11:55:36,false,"Columbia Running","5.00","585","00:44:01","--","--","162","179","8:48","6:53","300","293","1.13","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:00:01.3","6","NaN","00:44:00","00:44:35","344","527"
Running,2021-10-25 09:52:58,false,"Running","4.00","469","00:40:15","--","--","164","184","10:03","8:51","--","--","0.97","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:00:01.8","5","NaN","00:40:10","00:40:57","--","--"
Running,2021-10-21 10:24:17,false,"Columbia Running","4.01","469","00:33:02","--","--","167","195","8:15","4:13","216","230","1.17","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:00:03.0","5","NaN","00:33:02","00:33:11","342","523"
Running,2021-10-20 09:26:29,false,"Columbia Running","4.00","473","00:32:11","--","--","167","177","8:02","3:55","242","225","1.20","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:00:01.5","5","NaN","00:32:10","00:32:38","343","526"
Running,2021-10-18 11:08:10,false,"Columbia Running","5.01","585","00:40:14","--","--","164","181","8:02","6:15","326","303","1.22","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:00:01.5","6","NaN","00:40:13","00:40:29","342","527"
Running,2021-10-13 09:40:25,false,"Running","5.00","579","00:42:36","--","--","168","179","8:31","7:51","--","--","1.13","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:00:01.7","6","NaN","00:42:35","00:42:46","--","--"
Running,2021-10-11 09:37:19,false,"Running","4.62","535","00:39:22","--","--","166","203","8:31","7:53","--","--","1.14","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:05:29.4","5","NaN","00:39:21","00:39:35","--","--"
Running,2021-10-07 09:42:16,false,"Columbia Running","4.50","525","00:38:00","--","--","164","174","8:26","4:58","256","281","1.17","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:04:25.7","5","NaN","00:37:58","00:38:44","342","522"
Running,2021-10-06 10:34:45,false,"Columbia Running","5.06","592","00:44:11","--","--","161","174","8:44","5:27","293","330","1.14","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:00:29.7","6","NaN","00:44:09","00:44:29","343","522"
Running,2021-10-04 09:56:13,false,"Columbia Running","5.05","589","00:44:04","--","--","161","231","8:44","5:50","285","340","1.15","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:00:24.3","6","NaN","00:44:02","00:45:07","343","523"
Running,2021-09-30 11:16:50,false,"Running","5.15","594","00:44:02","--","--","163","173","8:33","7:55","--","--","1.16","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:01:16.5","6","NaN","00:44:01","00:44:20","--","--"
Running,2021-09-27 09:37:45,false,"Columbia Running","5.00","583","00:42:18","--","--","163","182","8:27","4:57","291","341","1.17","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:00:01.4","6","NaN","00:42:17","00:42:44","343","523"
Running,2021-09-25 12:03:51,false,"Columbia Running","4.09","481","00:33:44","--","--","165","174","8:15","6:04","218","273","1.19","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:00:43.1","5","NaN","00:33:43","00:33:51","342","523"
Running,2021-09-23 10:15:15,false,"Columbia Running","3.19","373","00:26:49","--","--","162","180","8:25","4:23","206","223","1.18","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:01:41.2","4","NaN","00:26:49","00:28:12","343","523"
Running,2021-09-22 09:54:42,false,"Columbia Running","6.01","700","00:51:52","--","--","166","177","8:38","4:21","367","358","1.13","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:00:04.1","7","NaN","00:51:50","00:52:06","343","528"
Running,2021-09-20 09:35:05,false,"Columbia Running","4.46","514","00:40:31","--","--","164","197","9:05","6:59","28","--","1.08","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:04:13.2","5","NaN","00:40:30","00:41:26","446","496"
Running,2021-09-16 12:44:30,false,"Columbia Running","0.58","66","00:05:01.4","--","--","161","171","8:39","7:19","50","--","1.15","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:05:01.4","1","NaN","00:05:01.4","00:05:53.7","422","489"
Running,2021-09-16 12:19:08,false,"Columbia Running","3.01","353","00:23:39","--","--","166","178","7:52","5:41","131","185","1.23","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:00:01.6","4","NaN","00:23:38","00:23:39","400","526"
Running,2021-09-15 09:45:09,false,"Columbia Running","5.00","578","00:50:07","--","--","153","173","10:01","8:32","29","--","1.05","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:00:02.4","6","NaN","00:50:06","00:50:49","462","498"
Running,2021-09-08 11:14:09,false,"Running","3.00","348","00:24:35","--","--","167","177","8:11","7:06","--","--","1.18","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:00:01.6","4","NaN","00:24:34","00:25:47","--","--"
Running,2021-09-04 13:19:11,false,"Columbia Running","1.12","128","00:09:46.8","--","--","167","174","8:42","7:55","108","--","1.11","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:01:00.2","2","NaN","00:09:46.7","00:09:46.8","349","468"
Running,2021-09-04 13:03:03,false,"Columbia Running","2.00","231","00:15:21","--","--","169","217","7:39","5:50","56","210","1.25","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:00:01.2","3","NaN","00:15:20","00:15:36","344","523"
Running,2021-09-02 12:12:35,false,"Running","1.01","115","00:09:11.6","--","--","166","174","9:09","8:43","--","--","1.06","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:00:02.0","2","NaN","00:09:11.6","00:09:11.6","--","--"
Running,2021-09-02 11:53:22,false,"Running","2.01","232","00:16:46","--","--","171","181","8:21","7:41","--","--","1.12","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:00:02.0","3","NaN","00:16:46","00:16:50","--","--"
Running,2021-08-30 12:02:50,false,"Columbia Running","3.01","349","00:22:46","--","--","169","178","7:34","4:55","135","181","1.26","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:00:01.7","4","NaN","00:22:44","00:24:00","343","522"
Running,2021-08-29 07:31:42,false,"Running","3.20","369","00:26:57","--","--","164","172","8:26","7:55","--","--","1.16","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:01:47.1","4","NaN","00:26:57","00:26:57","--","--"
Running,2021-08-25 09:47:09,false,"Columbia Running","3.80","441","00:30:29","--","--","165","175","8:02","4:52","185","198","1.22","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:06:48.9","4","NaN","00:30:27","00:31:12","400","526"
Running,2021-08-20 19:34:11,false,"Columbia Running","5.00","588","00:43:57","--","--","162","171","8:47","5:51","268","319","1.13","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:00:01.5","6","NaN","00:43:57","00:44:24","342","522"
Running,2021-08-18 19:43:23,false,"Running","4.01","461","00:35:10","--","--","166","174","8:46","8:02","--","--","1.11","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:00:03.2","5","NaN","00:35:09","00:35:31","--","--"
Running,2021-08-17 19:23:40,false,"Columbia Running","5.00","584","00:44:20","--","--","163","174","8:51","5:46","278","330","1.11","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:00:01.4","6","NaN","00:44:19","00:45:21","342","522"
Running,2021-08-15 19:14:36,false,"Columbia Running","5.01","582","00:43:49","--","--","163","173","8:45","5:41","280","335","1.13","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:00:01.6","6","NaN","00:43:47","00:45:32","343","522"
Running,2021-08-14 13:39:10,false,"Columbia Running","6.31","740","00:53:26","--","--","165","174","8:28","5:15","355","502","1.15","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:02:25.8","7","NaN","00:53:24","00:53:37","342","524"
Running,2021-08-12 17:08:37,false,"Columbia Running","3.01","349","00:24:44","--","--","168","176","8:14","5:16","152","204","1.17","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:00:01.5","4","NaN","00:24:44","00:25:11","344","523"
Running,2021-08-11 14:08:51,false,"Running","1.00","115","00:09:11.8","--","--","164","172","9:09","8:36","--","--","1.07","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:00:01.3","2","NaN","00:09:11.8","00:09:43.2","--","--"
Running,2021-08-10 13:48:41,false,"Running","3.00","345","00:27:31","--","--","161","174","9:10","8:10","--","--","1.09","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:00:01.7","4","NaN","00:26:52","24:19:03","--","--"
Running,2021-08-10 12:47:57,false,"Running","6.01","693","00:53:13","--","--","166","182","8:52","7:46","--","--","1.10","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:00:02.5","7","NaN","00:53:12","00:56:31","--","--"
Running,2021-08-08 19:44:23,false,"Columbia Running","5.00","579","00:43:12","--","--","169","226","8:38","4:03","286","326","1.10","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:00:01.8","6","NaN","00:NaN:NaN","00:43:25","343","522"
Running,2021-08-06 19:52:03,false,"Columbia Running","3.30","380","00:27:47","--","--","161","176","8:26","2:53","167","213","1.19","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:01:58.6","4","NaN","00:NaN:NaN","00:37:55","342","523"
Running,2021-08-05 20:27:00,false,"Columbia Running","0.19","20","00:01:31.7","--","--","162","169","7:56","6:41","--","--","1.25","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:01:31.7","1","NaN","00:01:31.7","00:01:31.7","446","459"
Running,2021-08-05 19:52:04,false,"Columbia Running","4.01","474","00:32:33","--","--","164","175","8:07","4:35","233","308","1.21","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:00:07.4","5","NaN","00:32:32","00:32:46","343","523"
Running,2021-08-04 20:06:18,false,"Columbia Running","3.16","363","00:24:33","--","--","166","181","7:47","5:07","24","109","1.24","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:01:17.0","4","NaN","00:24:32","00:25:13","374","497"
Running,2021-08-03 19:31:24,false,"Columbia Running","1.25","145","00:11:00","--","--","167","174","8:50","7:32","117","--","1.09","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:02:05.8","2","NaN","00:11:00","00:11:00","352","488"
Running,2021-08-03 18:49:13,false,"Columbia Running","5.00","591","00:40:35","--","--","168","176","8:07","5:46","285","428","1.18","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:00:01.9","6","NaN","00:40:33","00:41:36","342","523"
Running,2021-08-02 07:25:54,false,"Columbia Running","0.65","76","00:05:44.4","--","--","162","168","8:49","6:40","53","--","1.13","NaN","NaN","NaN","0.0","NaN","NaN","NaN","NaN","NaN","--","No","00:05:44.4","1","NaN","00:05:44.4","00:05:44.4","447","525"
